CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-118413,Male,1,Yes,No,24,Month-to-month,No,Mailed check,99.94,2223.46,No
CUST-118414,Male,0,Yes,No,46,Two year,No,Electronic check,84.96,4058.01,Yes
CUST-118415,Male,0,Yes,No,46,Month-to-month,Yes,Mailed check,22.44,1022.43,No
CUST-118416,Male,0,No,Yes,69,Two year,No,Electronic check,77.07,5660.47,No
CUST-118417,Male,0,No,Yes,12,One year,No,Credit card (automatic),22.6,261.43,No
CUST-118418,Male,1,Yes,No,2,Month-to-month,No,Credit card (automatic),91.93,185.14,No
CUST-118419,Male,0,No,No,28,Two year,Yes,Electronic check,41.07,1187.23,No
CUST-118420,Male,1,No,Yes,72,Two year,Yes,Credit card (automatic),53.83,3669.79,No
CUST-118421,Male,0,Yes,Yes,7,Month-to-month,No,Credit card (automatic),118.48,777.93,Yes
CUST-118422,Female,0,Yes,No,68,One year,No,Mailed check,116.14,7941.86,No
CUST-118423,Male,0,Yes,Yes,67,Two year,Yes,Mailed check,33.86,2058.15,No
CUST-118424,Female,0,No,No,0,Month-to-month,No,Mailed check,20.7,20.7,Yes
CUST-118425,Male,0,Yes,No,29,Month-to-month,No,Credit card (automatic),85.76,2604.18,No
CUST-118426,Female,0,No,No,21,Month-to-month,Yes,Electronic check,112.82,2486.49,Yes
CUST-118427,Female,0,Yes,Yes,45,Two year,Yes,Bank transfer (automatic),63.76,2701.75,Yes
CUST-118428,Male,0,No,No,37,Two year,Yes,Bank transfer (automatic),103.56,3846.83,Yes
CUST-118429,Female,1,No,No,21,One year,Yes,Mailed check,28.19,559.85,Yes
CUST-118430,Female,1,No,No,64,Two year,No,Electronic check,34.92,2167.07,No
CUST-118431,Female,0,No,Yes,54,Two year,No,Credit card (automatic),96.77,4812.92,Yes
CUST-118432,Female,0,Yes,Yes,38,One year,Yes,Electronic check,73.86,2753.46,No
CUST-118433,Male,0,No,No,33,Month-to-month,Yes,Bank transfer (automatic),29.02,936.03,No
CUST-118434,Male,0,Yes,Yes,32,Two year,No,Electronic check,118.82,3503.95,No
CUST-118435,Female,0,No,No,37,One year,Yes,Bank transfer (automatic),90.99,3291.66,No
CUST-118436,Female,0,Yes,Yes,61,Two year,Yes,Bank transfer (automatic),59.49,3561.84,Yes
CUST-118437,Male,1,Yes,No,51,Two year,Yes,Electronic check,58.97,2893.08,No
CUST-118438,Male,1,No,No,55,Two year,No,Mailed check,75.21,4382.81,No
CUST-118439,Male,0,No,No,11,Month-to-month,Yes,Bank transfer (automatic),73.2,874.65,Yes
CUST-118440,Female,0,Yes,Yes,37,One year,Yes,Bank transfer (automatic),119.15,4560.69,Yes
CUST-118441,Male,0,No,Yes,23,Month-to-month,Yes,Electronic check,105.96,2567.44,No
CUST-118442,Male,0,Yes,Yes,42,One year,No,Bank transfer (automatic),77.61,3184.32,No
CUST-118443,Male,0,No,Yes,67,Two year,No,Electronic check,59.75,4114.6,No
CUST-118444,Female,0,No,Yes,42,One year,Yes,Electronic check,85.85,3912.27,Yes
CUST-118445,Female,0,Yes,Yes,62,Two year,Yes,Bank transfer (automatic),64.57,4052.3,No
CUST-118446,Female,0,No,Yes,30,One year,Yes,Credit card (automatic),112.86,3464.68,No
CUST-118447,Male,0,Yes,Yes,38,Two year,Yes,Credit card (automatic),33.72,1156.4,No
CUST-118448,Female,0,No,No,58,Two year,No,Electronic check,119.5,7138.81,No
CUST-118449,Male,0,Yes,Yes,6,Month-to-month,No,Mailed check,102.13,645.51,No
CUST-118450,Female,0,Yes,No,56,Two year,Yes,Credit card (automatic),103.28,6144.94,No
CUST-118451,Female,0,Yes,Yes,44,Two year,Yes,Bank transfer (automatic),36.81,1635.9,No
CUST-118452,Male,0,No,No,11,Month-to-month,No,Mailed check,63.79,645.02,Yes
CUST-118453,Female,0,Yes,No,18,Two year,No,Mailed check,88.8,1643.33,No
CUST-118454,Female,1,No,No,32,One year,Yes,Bank transfer (automatic),91.34,3182.72,No
CUST-118455,Female,0,Yes,Yes,9,Month-to-month,Yes,Electronic check,106.7,881.92,No
CUST-118456,Male,0,No,Yes,56,Two year,Yes,Credit card (automatic),76.17,3929.9,No
CUST-118457,Male,0,No,Yes,39,Two year,No,Credit card (automatic),86.62,3583.54,No
CUST-118458,Male,0,Yes,Yes,22,Month-to-month,No,Electronic check,56.72,1244.25,No
CUST-118459,Female,0,Yes,No,36,One year,No,Bank transfer (automatic),75.36,2513.41,No
CUST-118460,Female,0,No,No,42,One year,No,Bank transfer (automatic),99.37,3900.79,Yes
CUST-118461,Female,0,No,No,5,One year,No,Mailed check,32.29,176.25,No
CUST-118462,Female,0,Yes,No,17,Month-to-month,No,Mailed check,92.73,1602.09,Yes
CUST-118463,Female,0,Yes,Yes,5,Month-to-month,No,Electronic check,69.49,339.22,Yes
CUST-118464,Male,0,Yes,No,30,One year,Yes,Credit card (automatic),56.39,1824.58,Yes
CUST-118465,Female,0,No,Yes,7,Month-to-month,Yes,Bank transfer (automatic),116.95,845.46,No
CUST-118466,Male,0,Yes,Yes,11,One year,Yes,Bank transfer (automatic),108.84,1156.95,No
CUST-118467,Male,0,Yes,No,44,Two year,Yes,Credit card (automatic),29.29,1320.46,No
CUST-118468,Female,0,Yes,No,21,Month-to-month,Yes,Electronic check,114.41,2611.42,Yes
CUST-118469,Female,0,Yes,Yes,17,One year,Yes,Mailed check,40.94,704.14,No
CUST-118470,Male,1,Yes,No,69,Two year,Yes,Mailed check,91.15,5665.48,No
CUST-118471,Female,0,No,No,43,Two year,Yes,Bank transfer (automatic),58.38,2365.97,No
CUST-118472,Male,0,Yes,No,0,Month-to-month,Yes,Credit card (automatic),52.55,52.55,Yes
CUST-118473,Female,0,No,Yes,18,Month-to-month,Yes,Bank transfer (automatic),72.17,1424.96,No
CUST-118474,Female,0,No,Yes,38,Two year,No,Credit card (automatic),35.03,1206.97,No
CUST-118475,Male,0,No,Yes,58,One year,Yes,Mailed check,113.81,6601.44,No
CUST-118476,Female,0,Yes,Yes,12,Month-to-month,No,Mailed check,53.92,682.22,No
CUST-118477,Female,1,No,No,46,Two year,Yes,Credit card (automatic),53.51,2522.4,No
CUST-118478,Male,1,No,Yes,21,Month-to-month,Yes,Credit card (automatic),95.77,2135.25,Yes
CUST-118479,Female,0,No,No,63,Two year,No,Electronic check,36.74,,No
CUST-118480,Female,0,Yes,No,48,One year,No,Credit card (automatic),80.29,3775.16,No
CUST-118481,Male,0,Yes,No,31,One year,Yes,Electronic check,82.36,2366.41,No
CUST-118482,Male,1,Yes,No,49,One year,No,Bank transfer (automatic),104.44,4895.06,No
CUST-118483,Female,0,Yes,No,48,Two year,No,Credit card (automatic),108.7,5276.5,No
CUST-118484,Female,0,Yes,No,67,One year,No,Credit card (automatic),85.74,6029.17,No
CUST-118485,Female,1,No,No,61,One year,No,Bank transfer (automatic),70.62,4717.02,No
CUST-118486,Male,0,No,No,3,Month-to-month,No,Credit card (automatic),56.63,170.94,Yes
CUST-118487,Female,0,No,Yes,70,One year,No,Electronic check,53.92,3521.08,Yes
CUST-118488,Female,0,No,No,1,Month-to-month,No,Mailed check,23.0,20.76,Yes
CUST-118489,Female,0,Yes,No,36,Two year,Yes,Electronic check,36.37,1316.7,No
CUST-118490,Male,0,No,No,45,Two year,Yes,Electronic check,99.96,4217.66,No
CUST-118491,Female,0,No,No,5,Month-to-month,Yes,Credit card (automatic),48.16,257.51,No
CUST-118492,Female,0,No,No,69,Two year,Yes,Electronic check,72.61,4998.85,No
CUST-118493,Female,0,Yes,No,25,Two year,No,Mailed check,29.44,786.73,No
CUST-118494,Male,0,Yes,No,32,One year,No,Electronic check,110.58,3683.89,No
CUST-118495,Male,0,No,No,60,Two year,Yes,Bank transfer (automatic),82.82,4968.03,No
CUST-118496,Female,0,Yes,Yes,23,One year,Yes,Mailed check,75.22,1868.66,No
CUST-118497,Female,0,No,Yes,6,Two year,No,Bank transfer (automatic),32.45,207.3,No
CUST-118498,Female,0,Yes,Yes,59,Two year,No,Mailed check,61.02,3360.44,No
CUST-118499,Female,0,Yes,Yes,53,Two year,Yes,Bank transfer (automatic),102.58,5439.52,No
CUST-118500,Female,0,No,No,46,Two year,No,Electronic check,23.67,1188.53,No
CUST-118501,Female,0,No,No,25,Month-to-month,No,Electronic check,52.01,1210.91,No
CUST-118502,Female,0,Yes,Yes,51,One year,No,Electronic check,22.1,1211.67,No
CUST-118503,Female,0,Yes,No,69,One year,Yes,Mailed check,70.96,4422.98,No
CUST-118504,Male,0,No,No,19,One year,No,Credit card (automatic),110.34,1965.23,Yes
CUST-118505,Male,0,Yes,Yes,23,One year,Yes,Bank transfer (automatic),26.57,563.04,No
CUST-118506,Female,0,Yes,Yes,21,One year,Yes,Mailed check,99.71,2003.34,No
CUST-118507,Male,0,Yes,Yes,67,Two year,No,Bank transfer (automatic),72.47,4447.72,No
CUST-118508,Female,1,Yes,No,64,Two year,Yes,Electronic check,103.04,6239.47,Yes
CUST-118509,Female,0,Yes,No,59,Two year,No,Mailed check,31.84,1796.33,Yes
CUST-118510,Male,0,Yes,Yes,66,Two year,Yes,Electronic check,57.0,3998.4,No
CUST-118511,Female,0,Yes,No,24,Month-to-month,Yes,Bank transfer (automatic),41.8,1028.84,No
CUST-118512,Female,0,No,No,23,One year,Yes,Credit card (automatic),95.74,2297.81,No
CUST-118513,Female,0,Yes,Yes,49,Two year,No,Credit card (automatic),60.35,3066.59,No
CUST-118514,Male,0,No,No,61,Two year,Yes,Mailed check,78.05,4727.85,No
CUST-118515,Female,0,Yes,No,5,Month-to-month,No,Bank transfer (automatic),85.08,429.11,Yes
CUST-118516,Male,0,Yes,No,28,Month-to-month,No,Bank transfer (automatic),81.48,2483.34,No
CUST-118517,Female,0,No,Yes,51,Month-to-month,Yes,Mailed check,72.28,3916.61,Yes
CUST-118518,Female,0,No,No,59,Two year,Yes,Credit card (automatic),88.7,5073.06,Yes
CUST-118519,Male,1,No,No,45,Two year,Yes,Credit card (automatic),74.58,3159.58,Yes
CUST-118520,Female,0,No,No,64,Two year,Yes,Mailed check,62.9,4283.26,No
CUST-118521,Female,0,No,Yes,67,Two year,No,Bank transfer (automatic),108.85,7714.86,No
CUST-118522,Female,0,No,Yes,8,Month-to-month,Yes,Mailed check,31.92,276.87,No
CUST-118523,Male,0,No,Yes,27,Two year,No,Bank transfer (automatic),60.94,1668.73,No
CUST-118524,Male,0,Yes,No,46,Two year,No,Bank transfer (automatic),112.45,5594.39,No
CUST-118525,Female,0,No,Yes,22,One year,No,Credit card (automatic),119.59,2437.05,No
CUST-118526,Male,0,No,No,70,One year,No,Electronic check,97.07,7247.46,No
CUST-118527,Female,0,Yes,No,44,One year,No,Credit card (automatic),115.3,5402.93,Yes
CUST-118528,Male,0,No,Yes,3,Month-to-month,No,Credit card (automatic),70.61,225.89,No
CUST-118529,Male,0,Yes,No,61,Two year,No,Credit card (automatic),76.54,4788.84,No
CUST-118530,Male,0,Yes,Yes,53,Two year,No,Mailed check,23.7,1133.7,No
CUST-118531,Male,0,No,No,45,One year,Yes,Bank transfer (automatic),107.81,4545.91,No
CUST-118532,Female,0,No,No,45,One year,Yes,Bank transfer (automatic),97.78,4690.67,No
CUST-118533,Male,1,Yes,Yes,40,Two year,Yes,Credit card (automatic),83.43,3355.73,No
CUST-118534,Female,0,No,No,72,Two year,Yes,Credit card (automatic),46.88,3293.46,No
CUST-118535,Male,0,No,No,7,Month-to-month,No,Electronic check,84.78,582.17,No
CUST-118536,Female,0,No,No,7,Month-to-month,Yes,Mailed check,33.88,231.13,No
CUST-118537,Female,1,No,Yes,45,Two year,Yes,Mailed check,91.39,3897.22,No
CUST-118538,Female,0,Yes,No,27,Two year,Yes,Mailed check,62.0,1678.3,No
CUST-118539,Male,0,Yes,No,65,Month-to-month,No,Bank transfer (automatic),43.57,2921.57,No
CUST-118540,Male,0,Yes,No,37,Two year,No,Bank transfer (automatic),74.84,2614.75,No
CUST-118541,Male,0,No,Yes,61,Two year,No,Credit card (automatic),115.98,7246.18,No
CUST-118542,Female,0,Yes,Yes,1,Month-to-month,Yes,Bank transfer (automatic),68.23,61.7,No
CUST-118543,Female,0,Yes,No,37,Two year,Yes,Bank transfer (automatic),24.37,930.03,No
CUST-118544,Female,0,Yes,Yes,60,Two year,No,Bank transfer (automatic),59.08,3411.83,No
CUST-118545,Male,0,Yes,Yes,7,Month-to-month,Yes,Bank transfer (automatic),105.54,772.57,No
CUST-118546,Male,0,No,No,28,Two year,Yes,Credit card (automatic),111.98,3087.41,No
CUST-118547,Male,0,Yes,No,36,Two year,Yes,Bank transfer (automatic),42.75,1588.13,No
CUST-118548,Male,0,Yes,No,0,Month-to-month,No,Electronic check,117.14,117.14,No
CUST-118549,Male,1,Yes,No,42,Two year,No,Electronic check,29.52,1145.55,No
CUST-118550,Female,0,No,Yes,17,Month-to-month,No,Bank transfer (automatic),33.58,578.8,Yes
CUST-118551,Female,0,No,No,34,Month-to-month,No,Bank transfer (automatic),63.44,2285.85,No
CUST-118552,Female,0,Yes,Yes,8,Month-to-month,No,Credit card (automatic),27.27,224.68,No
CUST-118553,Male,0,Yes,Yes,14,One year,Yes,Bank transfer (automatic),87.91,1168.94,No
CUST-118554,Female,0,Yes,Yes,36,Two year,Yes,Credit card (automatic),93.83,3247.63,No
CUST-118555,Female,0,No,No,42,Two year,Yes,Credit card (automatic),97.75,4316.01,Yes
CUST-118556,Male,0,No,No,68,Two year,Yes,Mailed check,105.29,7152.41,No
CUST-118557,Female,0,Yes,Yes,22,Month-to-month,Yes,Electronic check,98.52,2156.92,Yes
CUST-118558,Female,0,No,No,57,Two year,Yes,Bank transfer (automatic),83.46,4567.27,Yes
CUST-118559,Male,0,No,No,3,Month-to-month,No,Credit card (automatic),40.42,131.68,Yes
CUST-118560,Male,0,No,Yes,68,One year,Yes,Credit card (automatic),109.4,7910.69,No
CUST-118561,Male,0,Yes,Yes,21,Two year,No,Electronic check,114.14,2564.53,No
CUST-118562,Female,0,Yes,Yes,4,Month-to-month,Yes,Mailed check,28.24,114.92,Yes
CUST-118563,Female,0,No,No,52,One year,Yes,Credit card (automatic),74.55,3667.91,No
CUST-118564,Male,0,No,Yes,71,Two year,No,Credit card (automatic),67.93,4919.76,No
CUST-118565,Male,0,Yes,Yes,4,Month-to-month,Yes,Credit card (automatic),57.69,235.49,No
CUST-118566,Male,1,No,No,66,Two year,Yes,Electronic check,81.14,4992.24,No
CUST-118567,Male,0,Yes,Yes,51,Two year,Yes,Electronic check,53.46,2955.78,No
CUST-118568,Male,0,No,No,27,One year,Yes,Electronic check,74.37,2007.52,No
CUST-118569,Female,1,Yes,Yes,50,Two year,Yes,Bank transfer (automatic),90.85,4360.07,Yes
CUST-118570,Female,0,Yes,No,54,Month-to-month,No,Credit card (automatic),102.27,5745.33,Yes
CUST-118571,Female,0,No,Yes,20,Month-to-month,Yes,Electronic check,93.55,1952.03,No
CUST-118572,Male,1,No,No,15,One year,Yes,Electronic check,53.27,737.22,Yes
CUST-118573,Female,0,Yes,Yes,29,One year,Yes,Electronic check,50.86,1427.71,No
CUST-118574,Male,0,No,No,13,One year,No,Bank transfer (automatic),87.15,1076.3,No
CUST-118575,Male,0,No,No,29,One year,No,Electronic check,75.55,2260.76,No
CUST-118576,Female,0,No,Yes,5,Month-to-month,Yes,Bank transfer (automatic),30.35,156.75,No
CUST-118577,Female,0,Yes,No,58,Two year,Yes,Bank transfer (automatic),95.9,5299.96,No
CUST-118578,Female,0,Yes,Yes,9,Month-to-month,Yes,Credit card (automatic),23.57,213.03,Yes
CUST-118579,Male,1,No,No,52,Two year,No,Credit card (automatic),28.93,1400.67,No
CUST-118580,Female,0,Yes,Yes,45,Two year,No,Bank transfer (automatic),50.25,2035.85,No
CUST-118581,Male,1,No,No,20,Month-to-month,No,Bank transfer (automatic),117.19,2463.07,No
CUST-118582,Female,0,No,No,9,Month-to-month,Yes,Electronic check,75.24,638.52,No
CUST-118583,Female,0,Yes,No,45,Two year,Yes,Credit card (automatic),56.63,2518.84,No
CUST-118584,Female,0,Yes,No,50,Month-to-month,Yes,Mailed check,90.76,4204.61,Yes
CUST-118585,Female,0,No,No,3,One year,Yes,Bank transfer (automatic),26.64,73.14,No
CUST-118586,Male,0,No,Yes,44,One year,No,Electronic check,55.72,2525.73,No
CUST-118587,Female,1,No,Yes,48,One year,No,Credit card (automatic),117.5,5511.98,No
CUST-118588,Male,0,Yes,Yes,68,One year,No,Mailed check,78.52,5154.08,No
CUST-118589,Male,0,No,Yes,60,Two year,No,Mailed check,27.05,1580.73,No
CUST-118590,Female,0,Yes,No,29,Two year,Yes,Electronic check,38.65,1009.75,No
CUST-118591,Male,0,Yes,Yes,42,One year,No,Electronic check,67.57,2689.12,No
CUST-118592,Female,0,No,No,17,Month-to-month,Yes,Credit card (automatic),87.57,1450.06,No
CUST-118593,Male,0,No,Yes,52,Two year,Yes,Electronic check,97.1,4904.37,Yes
CUST-118594,Male,1,Yes,Yes,72,Two year,No,Mailed check,81.35,6427.49,No
CUST-118595,Male,0,Yes,Yes,7,Month-to-month,Yes,Electronic check,60.34,397.66,No
CUST-118596,Male,0,No,No,72,One year,Yes,Mailed check,110.64,7551.09,No
CUST-118597,Female,0,No,No,5,Month-to-month,No,Bank transfer (automatic),66.36,314.08,Yes
CUST-118598,Female,0,Yes,No,8,Month-to-month,No,Bank transfer (automatic),25.0,218.02,No
CUST-118599,Male,0,No,Yes,38,Two year,No,Electronic check,107.73,4328.39,No
CUST-118600,Male,0,No,No,64,Two year,No,Electronic check,60.72,3867.04,No
CUST-118601,Male,0,No,Yes,62,Month-to-month,No,Credit card (automatic),110.01,6379.89,No
CUST-118602,Female,0,No,No,46,One year,Yes,Mailed check,40.18,1723.18,No
CUST-118603,Female,0,Yes,No,37,Two year,No,Mailed check,67.37,2378.29,No
CUST-118604,Female,0,No,No,64,One year,No,Mailed check,27.78,1916.38,No
CUST-118605,Female,0,No,Yes,35,Two year,Yes,Electronic check,108.77,3964.92,No
CUST-118606,Male,0,Yes,No,10,Month-to-month,Yes,Mailed check,70.02,680.5,Yes
CUST-118607,Male,0,Yes,No,13,Month-to-month,No,Electronic check,52.6,677.75,No
CUST-118608,Female,0,Yes,No,36,Month-to-month,No,Bank transfer (automatic),91.22,3547.11,No
CUST-118609,Female,0,No,Yes,62,Two year,Yes,Credit card (automatic),80.87,5498.75,No
CUST-118610,Female,0,Yes,No,42,Two year,No,Mailed check,24.25,1078.98,No
CUST-118611,Female,1,Yes,Yes,55,Two year,Yes,Credit card (automatic),39.25,1970.01,No
CUST-118612,Female,0,Yes,Yes,29,Month-to-month,Yes,Electronic check,70.67,1998.59,No
CUST-118613,Female,0,Yes,No,30,Month-to-month,Yes,Mailed check,87.97,2525.56,No
CUST-118614,Female,0,No,Yes,65,One year,Yes,Bank transfer (automatic),84.93,5252.79,No
CUST-118615,Male,0,Yes,No,56,Two year,No,Mailed check,102.12,5262.66,No
CUST-118616,Female,0,No,No,29,Month-to-month,Yes,Electronic check,118.8,3369.03,No
CUST-118617,Male,0,No,Yes,27,Month-to-month,No,Mailed check,119.76,2929.51,No
CUST-118618,Female,0,No,Yes,23,One year,No,Credit card (automatic),91.38,1952.69,No
CUST-118619,Male,0,Yes,Yes,28,Month-to-month,Yes,Credit card (automatic),28.43,757.21,Yes
CUST-118620,Male,1,No,Yes,44,One year,Yes,Bank transfer (automatic),56.62,2480.6,No
CUST-118621,Male,0,Yes,No,51,Two year,Yes,Credit card (automatic),105.96,5076.69,No
CUST-118622,Female,0,Yes,No,12,One year,Yes,Credit card (automatic),104.03,1278.21,Yes
CUST-118623,Female,0,Yes,No,6,Month-to-month,No,Mailed check,31.97,198.88,Yes
CUST-118624,Female,0,Yes,Yes,58,Two year,No,Credit card (automatic),73.65,4019.65,No
CUST-118625,Female,1,No,Yes,13,Month-to-month,Yes,Electronic check,118.16,1621.05,Yes
CUST-118626,Male,0,Yes,Yes,4,One year,Yes,Electronic check,48.69,186.99,No
CUST-118627,Female,0,No,No,63,Two year,Yes,Bank transfer (automatic),37.76,2240.63,No
CUST-118628,Female,0,Yes,No,19,Two year,No,Mailed check,80.22,1429.52,No
CUST-118629,Male,0,Yes,No,52,Two year,Yes,Bank transfer (automatic),22.06,1066.67,No
CUST-118630,Male,1,No,No,32,Two year,No,Mailed check,119.58,3852.89,No
CUST-118631,Male,1,No,Yes,47,One year,No,Electronic check,75.06,3612.67,No
CUST-118632,Male,0,No,Yes,48,Two year,No,Mailed check,40.22,1780.6,No
CUST-118633,Male,0,Yes,No,23,Month-to-month,No,Electronic check,86.76,1891.47,No
CUST-118634,Female,0,Yes,Yes,21,One year,Yes,Bank transfer (automatic),66.82,1501.67,No
CUST-118635,Male,0,No,Yes,12,One year,Yes,Credit card (automatic),107.62,1193.73,No
CUST-118636,Male,0,No,No,17,One year,Yes,Electronic check,75.39,1246.6,Yes
CUST-118637,Female,0,No,Yes,17,Two year,Yes,Electronic check,81.38,1477.1,No
CUST-118638,Female,0,No,No,10,One year,Yes,Bank transfer (automatic),62.13,621.95,No
CUST-118639,Male,0,Yes,No,7,Month-to-month,Yes,Credit card (automatic),114.56,781.72,Yes
CUST-118640,Female,0,Yes,Yes,50,Two year,No,Electronic check,79.02,3572.86,No
CUST-118641,Female,0,Yes,Yes,37,One year,Yes,Mailed check,119.83,4856.62,No
CUST-118642,Female,1,Yes,No,26,One year,Yes,Mailed check,103.05,2602.07,Yes
CUST-118643,Female,0,Yes,Yes,59,Two year,Yes,Credit card (automatic),24.78,1529.77,No
CUST-118644,Female,0,No,Yes,48,One year,No,Mailed check,57.17,2891.3,No
CUST-118645,Female,0,Yes,Yes,17,One year,Yes,Credit card (automatic),45.43,845.22,No
CUST-118646,Female,0,No,No,56,Two year,No,Mailed check,32.42,1810.43,No
CUST-118647,Female,1,No,No,6,Month-to-month,Yes,Electronic check,91.82,511.27,No
CUST-118648,Female,0,Yes,No,32,Month-to-month,Yes,Electronic check,46.81,1379.42,No
CUST-118649,Male,1,Yes,No,52,Two year,No,Electronic check,71.98,3545.35,Yes
CUST-118650,Female,0,Yes,No,34,Month-to-month,Yes,Bank transfer (automatic),22.04,750.08,No
CUST-118651,Female,0,No,Yes,66,Two year,No,Mailed check,79.32,4754.39,No
CUST-118652,Male,0,No,No,62,Two year,Yes,Bank transfer (automatic),30.1,2043.91,No
CUST-118653,Male,0,Yes,Yes,66,Two year,Yes,Bank transfer (automatic),97.65,6160.81,No
CUST-118654,Male,0,Yes,No,17,Two year,Yes,Electronic check,69.31,1110.05,Yes
CUST-118655,Male,0,No,No,58,Two year,Yes,Bank transfer (automatic),68.04,4057.49,No
CUST-118656,Female,0,No,No,65,Month-to-month,No,Electronic check,47.22,3060.32,No
CUST-118657,Male,0,Yes,Yes,57,One year,No,Mailed check,97.9,5567.65,No
CUST-118658,Female,0,Yes,No,29,Two year,Yes,Mailed check,83.49,2486.92,Yes
CUST-118659,Male,0,No,Yes,41,Two year,Yes,Mailed check,102.52,3890.02,No
CUST-118660,Male,1,Yes,Yes,69,Two year,Yes,Electronic check,96.87,6073.49,Yes
CUST-118661,Female,0,Yes,Yes,53,One year,No,Electronic check,58.35,2850.29,No
CUST-118662,Female,0,No,No,45,Two year,No,Bank transfer (automatic),93.28,3984.45,No
CUST-118663,Female,1,No,No,70,Two year,Yes,Credit card (automatic),70.38,5394.11,No
CUST-118664,Male,0,No,No,23,One year,Yes,Mailed check,21.42,472.42,No
CUST-118665,Male,0,No,Yes,26,Month-to-month,Yes,Credit card (automatic),87.41,2386.2,Yes
CUST-118666,Male,0,No,Yes,48,Two year,Yes,Credit card (automatic),27.35,1355.09,No
CUST-118667,Male,0,No,No,24,One year,Yes,Credit card (automatic),61.28,1459.26,No
CUST-118668,Male,0,No,Yes,4,One year,Yes,Credit card (automatic),54.79,222.38,No
CUST-118669,Male,0,No,Yes,53,Two year,No,Mailed check,87.38,4640.73,No
CUST-118670,Female,0,No,No,16,Month-to-month,No,Mailed check,108.2,1842.4,No
CUST-118671,Male,0,Yes,Yes,57,One year,No,Electronic check,87.66,5325.05,No
CUST-118672,Male,0,No,Yes,58,Two year,Yes,Electronic check,114.35,6330.22,No
CUST-118673,Male,0,Yes,No,58,Two year,No,Credit card (automatic),25.26,1448.5,No
CUST-118674,Male,0,Yes,Yes,65,One year,Yes,Electronic check,97.17,5787.36,Yes
CUST-118675,Female,0,Yes,No,23,One year,Yes,Mailed check,63.84,1325.27,No
CUST-118676,Male,0,Yes,Yes,70,One year,No,Electronic check,42.41,2789.66,No
CUST-118677,Male,0,No,No,25,One year,No,Credit card (automatic),80.56,1899.43,Yes
CUST-118678,Female,0,No,No,71,Two year,No,Credit card (automatic),80.58,5390.3,Yes
CUST-118679,Female,0,No,No,69,One year,Yes,Bank transfer (automatic),47.31,3156.61,No
CUST-118680,Male,0,Yes,No,12,Two year,Yes,Credit card (automatic),61.02,757.86,No
CUST-118681,Female,0,No,No,19,One year,Yes,Mailed check,89.37,1655.15,No
CUST-118682,Female,0,No,No,68,Two year,No,Credit card (automatic),93.01,6905.99,Yes
CUST-118683,Male,0,No,Yes,40,Two year,Yes,Electronic check,69.94,2885.96,No
CUST-118684,Female,0,No,Yes,49,Two year,No,Mailed check,69.08,3690.0,No
CUST-118685,Female,0,No,No,17,One year,Yes,Bank transfer (automatic),61.6,1090.98,No
CUST-118686,Female,0,Yes,No,30,One year,No,Bank transfer (automatic),108.65,3267.05,No
CUST-118687,Female,0,Yes,Yes,12,Month-to-month,Yes,Mailed check,51.1,602.33,No
CUST-118688,Male,0,Yes,No,10,Month-to-month,No,Electronic check,109.21,1149.35,Yes
CUST-118689,Male,0,Yes,No,48,Two year,No,Credit card (automatic),97.63,4347.35,No
CUST-118690,Female,0,No,No,47,One year,No,Credit card (automatic),73.02,3346.54,Yes
CUST-118691,Male,0,No,Yes,55,Two year,Yes,Bank transfer (automatic),31.54,1794.61,No
CUST-118692,Female,0,No,No,47,Two year,Yes,Electronic check,102.81,4548.29,No
CUST-118693,Male,1,No,Yes,7,Month-to-month,Yes,Credit card (automatic),41.34,292.32,No
CUST-118694,Female,0,Yes,No,16,One year,No,Mailed check,59.76,912.48,No
CUST-118695,Male,0,No,No,16,Two year,No,Electronic check,92.76,1568.29,Yes
CUST-118696,Female,0,No,Yes,52,Two year,No,Mailed check,113.19,5602.58,No
CUST-118697,Male,0,No,Yes,62,One year,No,Bank transfer (automatic),106.15,6094.6,Yes
CUST-118698,Female,0,Yes,No,72,One year,Yes,Credit card (automatic),101.56,6864.91,Yes
CUST-118699,Female,0,Yes,No,51,One year,Yes,Bank transfer (automatic),56.41,2938.55,No
CUST-118700,Female,0,Yes,No,72,One year,Yes,Mailed check,75.4,5460.15,No
CUST-118701,Male,0,Yes,Yes,8,Month-to-month,Yes,Bank transfer (automatic),23.96,210.08,No
CUST-118702,Female,0,Yes,No,57,Two year,Yes,Credit card (automatic),96.02,5931.9,No
CUST-118703,Male,0,Yes,Yes,72,One year,Yes,Electronic check,37.48,2545.68,No
CUST-118704,Male,0,No,No,9,Month-to-month,Yes,Electronic check,117.58,1037.9,No
CUST-118705,Female,0,Yes,No,49,One year,Yes,Bank transfer (automatic),43.29,2277.87,No
CUST-118706,Male,0,Yes,No,33,One year,No,Mailed check,60.74,1978.37,Yes
CUST-118707,Male,0,Yes,No,51,One year,Yes,Electronic check,68.88,3609.38,No
CUST-118708,Female,1,Yes,No,37,One year,No,Electronic check,90.92,3091.96,Yes
CUST-118709,Female,1,No,Yes,68,Month-to-month,Yes,Credit card (automatic),106.38,7062.74,No
CUST-118710,Male,0,No,Yes,62,One year,No,Credit card (automatic),74.14,4633.47,No
